review_no,accom_no,user_no,accom_nm,content,review_rate1,review_rate2,review_rate3
c6c26b37,9b0057ac,4adc836f,세인트존스 호텔,뭐 세인트존스 강릉에서 워낙 유명해서 믿고 갑니다. 물론 유명한데 안 좋은 평도 있지만 뷰도 좋고 충분히 좋아 보입니다. 강릉 여행 시에 종종 가는 숙소인데 이번에도 좋은 오션뷰로 잘 다녀왔어요. 항상 좋은 컨디션으로 오래 유지했으면 좋겠습니다. 다들 강릉 여행 가실 때 세인트 방문해보세요. 좋은 여행이 될 수 있을 겁니다. 세인트 존스 호텔 최고에요. 화이팅.,100,100,100
45744bce,9b0057ac,0f1f8c02,세인트존스 호텔,"여기서 미래의 호텔을 생각되게 할 만큼 전체적으로 너무 좋았어요!! 사실 유튜브 기먼성 영상 재밌게 봤는데실제로 와보니영상에서 소개보다 직접 와서 경험하니 훨ㄹ신 좋았어요일단 체크인 대기시간이 엄청 길다고 걱정하고 도착하였는데체크인 시간보다 더 일찍 도착했는데 체크인이 가능했어요!여기어때에서는 16시 체크인이라고 써있는데 전화해서 확인하니 15시부터도 가능하다고 해서 일찍 도착했는데 로비에 직원분이 친절하게 셀프체크인 추천해주시고14시 50분에 객실에 도착했슴니다 !_!체크인 헬은 아마 특정 시간대에 한번에 몰려서 어쩔수 없이 생기는 대기시간 같아요 (실제로 특정 시간대에 1층로비에 사람들이,.)그래서 타 호텔보다 유연하게 체크인을 해주시는걸 보고놀라웠어요호텔 시설 이용중에는 직원분들과의 대화에서 어느 호텔보다도 유연한 대처,자세 등 좋았고 호텔 모든 시설 직원분들 모두 친절하시고  타 호텔보다 독보적으로 자기 자신의 일에 자신감이 있는듯한 그런 느낌이 들었어요🤵🤵‍♀️셀프 체크인 기계도 앞으로 더 발전되고 앞으로 호텔이 얼마나 편안하게 될지.. 다가올 미래가 기대 됩니다,.시설을 이용하면서 느낀점이 살짝 아쉬운건 각 부서(?)마다 서로 공유? 그런게 잘 안되는거 같아요 어디서는 이건 안된다 하였다가 가서 물어보면 가능하다거나 그런 부분들이 좀 있었는데 반대로 생각하면 어? 이건 가능하지 않을까 라는 부분들은 실제로 거의 모두 융통성있게 각 부서마다 매우 잘 처리해줍니다( 예를 들면 풀 이용권 날짜를 변경한다든지 등 )룸 컨디션은 매우 좋았습니다오션타워 엘리베이터 라인 제일 가까운 방이였는데다른 호텔에선 이런 방이 잡히면 아.. 하면서 살짝 기분이 다운되었는데호텔 시설을 이용해보니 여기선 지리적으로 좋은 방이였습니다!정면에 엘리베이터, 옆으로 바로 틀면 엘리베이터, 그 옆에는 음료자판기와 실내화,칫솔, 샴프 등이 있는 자판기..호텔이 넓고 객실이 많다보니 엘리베이터 가까운 방이 편-안(오션타워 기준, 홀짝수층 엘베가 있고 전층 이용가능 엘베가 있음.경약식 엘베는 오션타워 내에 따로 있으니 주의)뷰는 당연히 오션뷰여서 너무 좋았고.. (12층)아쉬운건 바닥이 대리석?인건지 의자랑 탁자가 돌덩이인지.. 사용할때마다 소음이.. 아랫방 최대한 안시끄럽게 신경쓴게 좀..그리고 뒤늦게 세면대를 사용하고보니 밑에 누수가 되어 수건과 드라이어기가 젖어 늦은 밤 객실 내 스마트기계로 수리신청을 하였는데 10분동안 무소식이여서 직접 로비로 내려가서 확인하고 바로 수리기사님이 오셔서 나사가 느슨해져서 누수가 된거 확인하고 수리해주시고 가셨어요 👍파인타워 인피니티 풀에 대해서오션타워에서 길찾기 어렵다고 후기가 많다 하여1층이 아닌 4층으로 도전해보면서 호텔을 둘러봤는데제 기준으로는 그렇게 찾아가는 길이 어렵지 않았고가는 곳곳마다 전화기가 설치되어있는걸 보면 호텔측에서 고객들을 얼마나 신경쓰는지를 볼 수 있었습니다(4층으로 풀을 이용하다보면 길게 늘어진 객실 복도를 보며 또다른 볼거리라 생각하였음)경양식1982와 더그라운드, 인피니티 풀, 사우나를 가봤는데경양식1982는 고급레스토랑인 분식집인데 맛은 기본적으로 맛있고 직원분마다 다 친절했지만 어떤 한분이 독보적으로 친절하셨고더그라운드는 가벼운 마음으로 떠나는 파티로 바베큐 플래터의 돼지고기가 매우 맛있었어요 겨울에는 추워서 음식이 금방..식습니다전체적으로 가격은 사악하지만.. 강릉여행와서기분좋게 먹으면 좋아요 😋인피니티 풀은 거의 필수인 곳이예요 꼭 가보세요!! (사진맛집)사우나에서 뜨끈하게 몸 녹이고 룸에서 쉬면..ㅘㅜ..다음엔 오크랩과 앙빵도 꼭 가볼꺼예요강릉오면 10번중 8번은 여기 오겠습니다!!!!앞으로도 더 발전되고 번창하세요다들 새해 복 많이 받으세요🙇‍♀️🙇‍♂️🙇",100,100,100
1bb0853f,9b0057ac,489ba7a5,세인트존스 호텔,성수기도 했고 붐비는거 이해는 가는데ㅜㅠ 서비스가.. 수건도 없어서 종업원에게 더달라고하고... 주차도 멀리 떨어진곳에 하고 ㅠㅠ 그런것만 개선 되면 좋을것 같습니다,80,80,80
368857b2,9b0057ac,0d149318,세인트존스 호텔,"호텔에 모든 시설이 갖춰져 있어 관광할 때 말고는 진짜 밖에 나갈 이유가 없었어요~근처에 갈만한 식당도 많고 해변도 가깝고!!그리고 파셜 오션뷰라고 해서 바다 많이 안보이면 어쩌나 했는데 왠걸~~ 바다 완전 잘보이구, 밤에 테라스 나가서 보면 야경도 장난 아니구~~ 이가격에 이퀄리티.. 대박입니당~~!연박해서 중간에 타올만 갈아달라 했는데 객실 청소해주시는 분이 기본적인 정리는 다 해주셨더라구요~ 감사해라..글구 중간층에 전자레인지랑 제빙기 있어서 편의점서 음식 사다 먹었는데 이것도 넘 편하고 좋았어요!!",100,100,100
6496aa35,9b0057ac,a203b997,세인트존스 호텔,만족하면서 사용했습니다. 감사합니다.,100,100,100
093c34f3,9b0057ac,d98ee670,세인트존스 호텔,"호텔에서 조금만 나가도 바로 바다라 너무 좋았어요~ 체크인 대기가 오래걸린다해서 걱정했는데체크인 기계?로 하니 빠르고, 친절하게 도와주시는 분도 계셨습니다. 엘리베이터도 많아서 객실까지 빠르게 들어갔습니다~객실에서 문만 열면 파도 소리가 들리고 나무랑 바다가 보여서 맘이 편해져요~또 여기는 꼭 일출 시간에 맞춰 일어나야 합니당!진짜ㅠㅠ외국처럼 해랑 바다가 너무 예뻐요~!!",100,100,100
bef69319,9b0057ac,352158d3,세인트존스 호텔,너무너무좋았어요 최고얐아요 뭐하나빠지지않고 다 좋아서 다음에 꼭 또갈거예요!!!,100,100,100
f7d284b3,9b0057ac,570ec5b1,세인트존스 호텔,호텔 위치눈 정말 좋아요 걸어서 카페거리 바닷가 솔숲길 바로 갈 수 있어요첫날 객실이 비어 있었는지 정리는 되어 있었지만 먼지가 뽀얗게 보이는 부분이 있어 좀 실망했습니다,100,100,100
54104b0b,9b0057ac,2ae89892,세인트존스 호텔,좋아요~~~~~~~~,100,100,100
ab52c9ca,9b0057ac,a225eff6,세인트존스 호텔,"체크인 시간보다 일찍 가서 체크인 예약하고 근처 강문해변 카페에서 놀다보니 시간 금방 가더라구요!체크인 대기줄이 엄청 길다는 평을 많이 봐서 걱정했는데, 그런 거 없이 빠르게 잘 했어요직원분들도 다 친절하시고내부도 너무 맘에 들었어요 침대도 폭신하니 편하고 룸도 깔끔했어요위치도 아주 좋고 부대 시설도 잘 되어 있고저는 너무 만족했습니다다만 오션뷰였지만 앞 건물이 보이는 뷰라 좀 아쉽긴 했지만, 재방문 의사 있을 정도로 만족했어요!!",100,100,100
c6ef61fd,9b0057ac,000b5c1f,세인트존스 호텔,주차하고 체크인하러 갔을때부터 모든 직원분들이 정말 친절했어요.. 로비에서 걸어가다 마추쳐도 몇번씩 인사를건네주시고 기분업업 되게 해주셨어요 ㅎ객실은 깔끔 자체였구요.저희는 오션뷰라 탁트임 느낌과 파도소리까지 가슴이 뻥 뚤리는 기분~드라이기 성능 짱 좋왔구요.밤에 2부 인피니티풀장을 이용하고 내려오면 춥진 않을까 걱정했는데 전혀 안춥고 따뜻했어요^^2부는 성인전용 수영장이라 그런지 신나는 음악과 조명까지 환상적이였어요... 신나게  즐겼답니다~~칵테일이나 음료도 같이 마실수 있고 후기를 쓰면서 엊그제 생각을 하니 또 가고 싶어요ㅎㅎ밤에 호텔 편의점에서 간단한 안주거리 사서 들고간 아이스와인도 한잔하고 편안하게 잘 쉬고 왔습니다.아침엔 바로앞 해송숲이랑 바닷가 산책을하고  1층에서 커피랑 빵으로 간단히 조식까지 해결하고 왔답니다~^^늦은 호캉스를 완전 즐기고 왔습니다.,100,100,100
1b0b1064,9b0057ac,5a31a2a5,세인트존스 호텔,"평창올림픽 때문에 지어진 숙소라 2-3달 정도 된 호텔!!깨끗한건 두말하면 잔소리입니다!! 오픈특가겸 여기어때로 예약해 엄청 저렴하게 머물렀습니다! 타 앱에선 같은가격에 조식이 불포함 되어 있었다는..ㅎㅎ방 - 3인에서 디럭스 트윈에 머물렀는데, 다른 호텔보다는 방 크기가 많이 작았습니다. 그리고 안에 있는 어메니티는 중국산이라 약간 실망!! 또한, 무료 물2개 외에 유료상품은 아무것도 없었습니다!! 오션뷰라 경치는 정말 굿!!조식 - 깔끔하고 먹을만!! 1인 결제를 더 해야하는 상황이였고 4만원이였습니다. 하지만 4만원 내고 먹으러 오진 않을 것 같아요!! 쌀국수 그 자리에서 직접 삶아주시는데 맛있어요.찜질방 - 엄청 넓었도 빅벤이 있어 편하고 좋움! 아이들을 위한 놀이공간도 있었습니다. 빅벤외에 특별한 건 없지만 가깝다면 종종 사용할만~~서비스 - 아직 교육이 덜 되었는지 체크인할때 조식이라던가 그 외 부대시설 등 설명이 많이 부족했고,직원들 어린티가 많이 났습니다.총평 - 호텔시설만큼 서비스가 따라오지 못해 조금아쉬웠던 곳! 다직 공사중인 곳도 있고, 저렴하게 이용하고 싶다면 5월까지 빨리 ㄱㄱ!!",40,80,100
050bb35f,9b0057ac,fc2e3c0a,세인트존스 호텔,뷰도 마음에들고 깔끔하고 주변에 먹을곳이 많아요,100,100,100
2b326ce1,9b0057ac,42d4a3c1,세인트존스 호텔,엘베 사람 많을때 불편함 느리고 좁고 복도가 많이 노후된게 느켜짐내부는 그럭저럭 오션뷰만 선택하시는게 좋고  측면뷰등 기타뷰는 그냥 포기하시는게 좋음 뷰가 지져분함.수영장 가격은 있으나 다음날 아침까지 이용가능 다만 수영장을 가기위해서는 다른 건물로 이동해야해서 정말 불편함.버블타임 하루 2~3회인가 정해져있고 목욕탕에 탈수기 있음주변 바다뷰 먹거리는 좀 걸어야됨,100,100,100
ca7aa8f2,9b0057ac,d85f3194,세인트존스 호텔,청결하고~너무 좋았습니다~^^오션뷰로 다시가고 싶어용,100,100,100
cd369658,9b0057ac,817e2b15,세인트존스 호텔,엄마 여행가신다하셔서 예약해드렸는데 너무 만족하셨다해서 기분이 좋았습니다 오션뷰 굿,100,100,100
c68caac0,9b0057ac,d9692ab9,세인트존스 호텔,직원분들 친절합니다.,100,100,100
cf695170,9b0057ac,b2bb1e29,세인트존스 호텔,세인트존스호텔 들어갔을때 사람이 많기는 했지만  미리 예약하고 가는게 좋은게 기계가 있더라구요 30분정도 기다리긴했지만  더 빨리 체크인 할 수 있어서 좋았던거 같고  객실내에 들어왔을때 대체적으로  깨끗하고 뷰가 너무 좋았어요 다만 아쉬운게 있다면 침대 위쪽에 먼지가 가득하더라구요 조금 신경을 써주셨으면 좋겠어요ㅠㅠ그리고 먼지? 흰색털이  계속 둥둥  떠다니는게 보일정도로 엄청 청결한편은 아니었던거 같아요 ... 그치만  직원분들도 친절하시고 좋았습니다^^굿굿,70,40,100
9e0f3f57,9b0057ac,675eb978,세인트존스 호텔,객실 체크인이 늦어서 조금 아쉬웠지만방상태는 무난하게 맘에들었고 바닷가 바로앞이라 역시 편리하고 좋았습니다. 애견주 분들도 많이 오시는것같더라고요. 체크인시간이 조금더 효율적이면 좋을것같습니다,100,100,100
bf0dea53,9b0057ac,dba01267,세인트존스 호텔,"근래에 체크인 악명이 높고 심지어 여름휴가시즌에 토요일이라 걱정했는데, 1시에 도착해서 대기100번 받았습니다. 대신 3시부터 체크인 시작했는지 4시 딱 5분 전에 체크인했습니다.위치가 초당순두부마을 근처여서 체크인 예약 후 점심먹고 초당아이스크림먹고 아르떼 관람하고 호텔복귀하니까 3시반이였어요.오션뷰해서 뷰가 진짜 좋았고, 파인풀이 보이는위치라 안붐빌때 갈 수 있었습니다. 그리고 8층, 14층에 얼음/전자레인지 있어서 다음엔 그 층 받으면 좋을꺼같더라구요. 배달도 많이오고 1층에 음식점도 많아서 호캉스에는 딱 좋았습니다와인잔요청도 금방들어주시고, 수건도 복도에 저녁전까지는 상시로 청소하시는분들있어서 쉽게 받을 수 있습니다. 대신...수건 1개는 립스틱자국이 그냥 그대로 있더라구요...",100,100,100
24721018,9b0057ac,2f0ec0c9,세인트존스 호텔,수영장도 너무 좋고 객실의 뷰도 너무 이쁘고 만족합니다,90,90,90
90f9f449,9b0057ac,e466a0d2,세인트존스 호텔,"시설, 청결, 서비스 모두 좋았습니다.",100,90,100
9453c3f3,9b0057ac,d0fad07d,세인트존스 호텔,잘 쉬다 갑니다 수고하세요 ㅎ,80,80,80
15dc1e00,9b0057ac,157b68aa,세인트존스 호텔,2박3일 이용 했어요.처음에 체크인할때 1박만 예약되어있다고 해서 좀 짜증났는데 잘못봤다고 다시 처리해줌일정 보내고 체크인 하러 왔는데 안심번호갖고 한번 더 짜증나게함 승질 났는데 걍 그러려니함둘째날 되니까 이번엔 객실 키가 엘리베이터에서 인식을 하지 못해서 엘리베이터를 이용할 수가 없음…1층 내려가서 키 다시 받음체크아웃할때 뭔 어플 깔아서 인증번호 입력하니까 또 틀리다고 나옴프론트 또 전화해서 새로운 요청번호 받음..놀랍게도 이게 2박3일동안 전부 일어남하…사람이 아무리 많았어도 한번에 제대로 된 서비스를 못받음,10,100,60
